,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
276,"[65, 2, 2, 2]","[73, 2, 3, 2]","[76, 2, 3, 2]",,,,,,,,,,,,,,,,,,,
277,"[65, 2, 2, 2]","[73, 2, 3, 2]",,,,,,,,,,,,,,,,,,,,
278,"[65, 2, 2, 2]",,,,,,,,,,,,,,,,,,,,,
279,"[65, 2, 2, 2]",,,,,,,,,,,,,,,,,,,,,
280,"[65, 2, 2, 2]",,,,,,,,,,,,,,,,,,,,,
281,"[65, 2, 2, 0]",,,,,,,,,,,,,,,,,,,,,
282,"[65, 2, 2, 2]",,,,,,,,,,,,,,,,,,,,,
283,"[65, 2, 2, 0]",,,,,,,,,,,,,,,,,,,,,
284,"[65, 2, 2, 2]",,,,,,,,,,,,,,,,,,,,,
285,"[65, 2, 2, 2]",,,,,,,,,,,,,,,,,,,,,
286,"[65, 2, 2, 0]",,,,,,,,,,,,,,,,,,,,,
287,"[65, 2, 2, 2]",,,,,,,,,,,,,,,,,,,,,
288,"[65, 2, 2, 0]",,,,,,,,,,,,,,,,,,,,,
289,"[65, 2, 2, 2]","[122, 2, 4, 0]",,,,,,,,,,,,,,,,,,,,
290,"[65, 2, 2, 1]","[122, 2, 4, 2]","[123, 2, 2, 0]",,,,,,,,,,,,,,,,,,,
291,"[65, 2, 2, 1]","[122, 2, 4, 2]","[123, 2, 2, 2]",,,,,,,,,,,,,,,,,,,
292,"[65, 2, 2, 2]","[122, 2, 4, 2]","[123, 2, 2, 2]",,,,,,,,,,,,,,,,,,,
293,"[65, 2, 2, 2]","[122, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,
294,"[65, 2, 2, 2]",,,,,,,,,,,,,,,,,,,,,
295,"[65, 2, 2, 2]",,,,,,,,,,,,,,,,,,,,,
296,"[65, 2, 2, 2]",,,,,,,,,,,,,,,,,,,,,
297,"[65, 2, 2, 2]",,,,,,,,,,,,,,,,,,,,,
298,"[65, 2, 2, 2]",,,,,,,,,,,,,,,,,,,,,
299,"[65, 2, 2, 2]",,,,,,,,,,,,,,,,,,,,,
300,"[65, 2, 2, 2]",,,,,,,,,,,,,,,,,,,,,
301,"[65, 2, 2, 2]",,,,,,,,,,,,,,,,,,,,,
302,"[65, 2, 2, 2]",,,,,,,,,,,,,,,,,,,,,
303,"[65, 2, 2, 2]",,,,,,,,,,,,,,,,,,,,,
304,"[65, 2, 2, 2]",,,,,,,,,,,,,,,,,,,,,
305,"[65, 2, 2, 2]",,,,,,,,,,,,,,,,,,,,,
306,"[65, 2, 2, 1]",,,,,,,,,,,,,,,,,,,,,
307,"[65, 2, 2, 1]",,,,,,,,,,,,,,,,,,,,,
308,"[65, 2, 2, 2]",,,,,,,,,,,,,,,,,,,,,
309,"[65, 2, 2, 2]",,,,,,,,,,,,,,,,,,,,,
310,"[65, 2, 2, 2]",,,,,,,,,,,,,,,,,,,,,
311,"[65, 2, 2, 2]",,,,,,,,,,,,,,,,,,,,,
312,"[65, 2, 2, 2]",,,,,,,,,,,,,,,,,,,,,
313,"[65, 2, 2, 2]",,,,,,,,,,,,,,,,,,,,,
314,"[65, 2, 2, 2]",,,,,,,,,,,,,,,,,,,,,
315,"[65, 2, 2, 2]",,,,,,,,,,,,,,,,,,,,,
316,"[65, 2, 2, 2]",,,,,,,,,,,,,,,,,,,,,
317,"[65, 2, 2, 2]",,,,,,,,,,,,,,,,,,,,,
318,"[65, 2, 2, 2]",,,,,,,,,,,,,,,,,,,,,
319,"[65, 2, 2, 2]",,,,,,,,,,,,,,,,,,,,,
320,"[65, 2, 2, 0]",,,,,,,,,,,,,,,,,,,,,
321,"[65, 2, 2, 2]",,,,,,,,,,,,,,,,,,,,,
322,"[65, 2, 2, 2]",,,,,,,,,,,,,,,,,,,,,
323,"[65, 2, 2, 2]",,,,,,,,,,,,,,,,,,,,,
324,"[65, 2, 2, 2]",,,,,,,,,,,,,,,,,,,,,
325,"[65, 2, 2, 2]",,,,,,,,,,,,,,,,,,,,,
326,"[65, 2, 2, 2]",,,,,,,,,,,,,,,,,,,,,
327,"[65, 2, 2, 2]",,,,,,,,,,,,,,,,,,,,,
328,"[65, 2, 2, 2]",,,,,,,,,,,,,,,,,,,,,
329,"[65, 2, 2, 2]",,,,,,,,,,,,,,,,,,,,,
330,"[65, 2, 2, 2]",,,,,,,,,,,,,,,,,,,,,
331,"[65, 2, 2, 2]",,,,,,,,,,,,,,,,,,,,,
332,"[65, 2, 2, 2]",,,,,,,,,,,,,,,,,,,,,
333,"[65, 2, 2, 1]",,,,,,,,,,,,,,,,,,,,,
334,"[65, 2, 2, 1]",,,,,,,,,,,,,,,,,,,,,
335,"[65, 2, 2, 2]",,,,,,,,,,,,,,,,,,,,,
336,"[65, 2, 2, 2]",,,,,,,,,,,,,,,,,,,,,
337,"[65, 2, 2, 2]",,,,,,,,,,,,,,,,,,,,,
338,"[65, 2, 2, 2]",,,,,,,,,,,,,,,,,,,,,
339,"[65, 2, 2, 2]",,,,,,,,,,,,,,,,,,,,,
340,"[65, 2, 2, 2]",,,,,,,,,,,,,,,,,,,,,
341,"[65, 2, 2, 2]",,,,,,,,,,,,,,,,,,,,,
342,"[65, 2, 2, 2]",,,,,,,,,,,,,,,,,,,,,
343,"[65, 2, 2, 2]",,,,,,,,,,,,,,,,,,,,,
344,"[65, 2, 2, 2]",,,,,,,,,,,,,,,,,,,,,
345,"[65, 2, 2, 2]",,,,,,,,,,,,,,,,,,,,,
346,"[65, 2, 2, 2]",,,,,,,,,,,,,,,,,,,,,
347,"[65, 2, 2, 1]","[124, 4, 5, 0]",,,,,,,,,,,,,,,,,,,,
348,"[65, 2, 2, 1]","[124, 4, 5, 4]",,,,,,,,,,,,,,,,,,,,
349,"[65, 2, 2, 2]","[124, 4, 5, 4]","[125, 2, 2, 0]",,,,,,,,,,,,,,,,,,,
350,"[124, 4, 5, 4]","[125, 2, 2, 2]",,,,,,,,,,,,,,,,,,,,
351,"[124, 4, 5, 4]","[125, 2, 2, 2]",,,,,,,,,,,,,,,,,,,,
352,"[124, 4, 5, 4]","[125, 2, 2, 2]","[126, 2, 0, 0]",,,,,,,,,,,,,,,,,,,
353,"[124, 4, 5, 4]","[125, 2, 2, 2]","[126, 2, 0, 2]",,,,,,,,,,,,,,,,,,,
354,"[125, 2, 2, 2]","[126, 2, 0, 2]",,,,,,,,,,,,,,,,,,,,
355,"[126, 2, 0, 2]",,,,,,,,,,,,,,,,,,,,,
356,"[126, 2, 0, 2]",,,,,,,,,,,,,,,,,,,,,
357,"[126, 2, 0, 2]",,,,,,,,,,,,,,,,,,,,,
358,"[126, 2, 0, 2]",,,,,,,,,,,,,,,,,,,,,
359,"[126, 2, 0, 2]",,,,,,,,,,,,,,,,,,,,,
360,"[126, 2, 0, 2]",,,,,,,,,,,,,,,,,,,,,
361,"[126, 2, 0, 2]",,,,,,,,,,,,,,,,,,,,,
362,"[126, 2, 0, 2]",,,,,,,,,,,,,,,,,,,,,
363,"[126, 2, 0, 2]",,,,,,,,,,,,,,,,,,,,,
364,"[126, 2, 0, 2]",,,,,,,,,,,,,,,,,,,,,
365,"[126, 2, 0, 2]",,,,,,,,,,,,,,,,,,,,,
366,"[126, 2, 0, 2]",,,,,,,,,,,,,,,,,,,,,
367,"[126, 2, 0, 2]",,,,,,,,,,,,,,,,,,,,,
368,"[126, 2, 0, 2]",,,,,,,,,,,,,,,,,,,,,
369,"[126, 2, 0, 2]",,,,,,,,,,,,,,,,,,,,,
370,"[126, 2, 0, 2]",,,,,,,,,,,,,,,,,,,,,
371,"[126, 2, 0, 2]",,,,,,,,,,,,,,,,,,,,,
372,"[126, 2, 0, 2]",,,,,,,,,,,,,,,,,,,,,
373,"[126, 2, 0, 2]",,,,,,,,,,,,,,,,,,,,,
374,"[126, 2, 0, 2]",,,,,,,,,,,,,,,,,,,,,
375,"[126, 2, 0, 0]",,,,,,,,,,,,,,,,,,,,,
376,"[126, 2, 0, 2]",,,,,,,,,,,,,,,,,,,,,
377,"[126, 2, 0, 2]",,,,,,,,,,,,,,,,,,,,,
378,"[126, 2, 0, 2]",,,,,,,,,,,,,,,,,,,,,
379,"[126, 2, 0, 2]",,,,,,,,,,,,,,,,,,,,,
380,"[126, 2, 0, 2]",,,,,,,,,,,,,,,,,,,,,
381,"[126, 2, 0, 2]",,,,,,,,,,,,,,,,,,,,,
382,"[126, 2, 0, 2]",,,,,,,,,,,,,,,,,,,,,
383,"[126, 2, 0, 2]","[127, 2, 4, 0]",,,,,,,,,,,,,,,,,,,,
384,"[127, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
385,"[127, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
386,"[127, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
387,"[127, 2, 4, 2]","[128, 4, 2, 0]",,,,,,,,,,,,,,,,,,,,
388,"[127, 2, 4, 2]","[128, 4, 2, 4]",,,,,,,,,,,,,,,,,,,,
389,"[127, 2, 4, 2]","[128, 4, 2, 4]",,,,,,,,,,,,,,,,,,,,
390,"[127, 2, 4, 2]","[128, 4, 2, 4]","[129, 2, 7, 0]",,,,,,,,,,,,,,,,,,,
391,"[127, 2, 4, 2]","[128, 4, 2, 4]","[129, 2, 7, 2]",,,,,,,,,,,,,,,,,,,
392,"[127, 2, 4, 2]","[128, 4, 2, 4]","[129, 2, 7, 2]",,,,,,,,,,,,,,,,,,,
393,"[127, 2, 4, 2]","[128, 4, 2, 4]","[129, 2, 7, 2]",,,,,,,,,,,,,,,,,,,
394,"[128, 4, 2, 4]","[129, 2, 7, 2]",,,,,,,,,,,,,,,,,,,,
395,"[128, 4, 2, 4]","[129, 2, 7, 2]",,,,,,,,,,,,,,,,,,,,
396,"[128, 4, 2, 4]","[129, 2, 7, 2]","[130, 2, 4, 0]",,,,,,,,,,,,,,,,,,,
397,"[128, 4, 2, 4]","[129, 2, 7, 2]","[130, 2, 4, 2]","[131, 2, 4, 0]",,,,,,,,,,,,,,,,,,
398,"[128, 4, 2, 4]","[129, 2, 7, 2]","[130, 2, 4, 2]","[131, 2, 4, 2]",,,,,,,,,,,,,,,,,,
399,"[128, 4, 2, 4]","[129, 2, 7, 2]","[130, 2, 4, 2]","[131, 2, 4, 2]",,,,,,,,,,,,,,,,,,
400,"[128, 4, 2, 2]","[129, 2, 7, 2]","[130, 2, 4, 2]","[131, 2, 4, 2]",,,,,,,,,,,,,,,,,,
401,"[129, 2, 7, 2]","[130, 2, 4, 2]","[131, 2, 4, 2]",,,,,,,,,,,,,,,,,,,
402,"[129, 2, 7, 2]","[130, 2, 4, 2]","[131, 2, 4, 2]",,,,,,,,,,,,,,,,,,,
403,"[129, 2, 7, 2]","[130, 2, 4, 2]","[131, 2, 4, 2]",,,,,,,,,,,,,,,,,,,
404,"[129, 2, 7, 2]","[130, 2, 4, 2]","[131, 2, 4, 2]","[132, 2, 4, 0]",,,,,,,,,,,,,,,,,,
405,"[129, 2, 7, 2]","[130, 2, 4, 2]","[131, 2, 4, 2]","[132, 2, 4, 2]",,,,,,,,,,,,,,,,,,
406,"[129, 2, 7, 2]","[130, 2, 4, 2]","[131, 2, 4, 2]","[132, 2, 4, 2]","[133, 2, 4, 0]",,,,,,,,,,,,,,,,,
407,"[129, 2, 7, 2]","[130, 2, 4, 0]","[131, 2, 4, 2]","[132, 2, 4, 2]","[133, 2, 4, 2]",,,,,,,,,,,,,,,,,
408,"[129, 2, 7, 2]","[130, 2, 4, 2]","[131, 2, 4, 2]","[132, 2, 4, 2]","[133, 2, 4, 2]",,,,,,,,,,,,,,,,,
409,"[130, 2, 4, 2]","[131, 2, 4, 0]","[132, 2, 4, 2]","[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,
410,"[130, 2, 4, 2]","[131, 2, 4, 2]","[132, 2, 4, 2]","[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,
411,"[130, 2, 4, 2]","[131, 2, 4, 2]","[132, 2, 4, 2]","[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,
412,"[130, 2, 4, 0]","[131, 2, 4, 2]","[132, 2, 4, 2]","[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,
413,"[130, 2, 4, 2]","[131, 2, 4, 0]","[132, 2, 4, 2]","[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,
414,"[131, 2, 4, 2]","[132, 2, 4, 2]","[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,
415,"[131, 2, 4, 2]","[132, 2, 4, 2]","[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,
416,"[131, 2, 4, 2]","[132, 2, 4, 2]","[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,
417,"[131, 2, 4, 2]","[132, 2, 4, 2]","[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,
418,"[131, 2, 4, 2]","[132, 2, 4, 2]","[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,
419,"[131, 2, 4, 2]","[132, 2, 4, 2]","[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,
420,"[131, 2, 4, 2]","[132, 2, 4, 0]","[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,
421,"[132, 2, 4, 2]","[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,
422,"[132, 2, 4, 2]","[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,
423,"[132, 2, 4, 2]","[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,
424,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
425,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
426,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
427,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
428,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
429,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
430,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
431,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
432,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
433,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
434,"[133, 2, 4, 0]",,,,,,,,,,,,,,,,,,,,,
435,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
436,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
437,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
438,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
439,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
440,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
441,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
442,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
443,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
444,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
445,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
446,"[133, 2, 4, 0]",,,,,,,,,,,,,,,,,,,,,
447,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
448,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
449,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
450,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
451,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
452,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
453,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
454,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
455,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
456,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
457,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
458,"[133, 2, 4, 0]",,,,,,,,,,,,,,,,,,,,,
459,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
460,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
461,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
462,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
463,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
464,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
465,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
466,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
467,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
468,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
469,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
470,"[133, 2, 4, 0]",,,,,,,,,,,,,,,,,,,,,
471,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
472,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
473,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
474,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
475,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
476,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
477,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
478,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
479,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
480,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
481,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
482,"[133, 2, 4, 0]",,,,,,,,,,,,,,,,,,,,,
483,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
484,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
485,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
486,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
487,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
488,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
489,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
490,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
491,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
492,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
493,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
494,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
495,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
496,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
497,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
498,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
499,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
500,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
501,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
502,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
503,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
504,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
505,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
506,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
507,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
508,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
509,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
510,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
511,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
512,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
513,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
514,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
515,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
516,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
517,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
518,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
519,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
520,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
521,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
522,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
523,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
524,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
525,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
526,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
527,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
528,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
529,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
530,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
531,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
532,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
533,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
534,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
535,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
536,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
537,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
538,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
539,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
540,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
541,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
542,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
543,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
544,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
545,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
546,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
547,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
548,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
549,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
550,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
551,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
552,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
553,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
554,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
555,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
556,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
557,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
558,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
559,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
560,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
561,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
562,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
563,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
564,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
565,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
566,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
567,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
568,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
569,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
570,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
571,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
572,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
573,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
574,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
575,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
576,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
577,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
578,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
579,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
580,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
581,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
582,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
583,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
584,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
585,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
586,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
587,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
588,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
589,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
590,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
591,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
592,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
593,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
594,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
595,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
596,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
597,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
598,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
599,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
600,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
601,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
602,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
603,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
604,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
605,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
606,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
607,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
608,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
609,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
610,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
611,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
612,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
613,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
614,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
615,"[133, 2, 4, 1]",,,,,,,,,,,,,,,,,,,,,
616,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
617,"[133, 2, 4, 2]",,,,,,,,,,,,,,,,,,,,,
