,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
227,"[82, 2, 9, 0]","[83, 2, 8, 0]","[85, 2, 9, 2]","[86, 2, 9, 0]","[87, 2, 8, 2]","[89, 2, 8, 0]","[90, 2, 2, 0]","[92, 2, 5, 0]","[96, 2, 7, 0]","[97, 2, 8, 0]","[98, 2, 7, 2]","[99, 2, 7, 2]","[100, 2, 5, 0]","[103, 2, 7, 0]","[104, 2, 6, 0]","[105, 2, 3, 0]","[106, 2, 2, 2]","[108, 2, 4, 2]","[111, 2, 0, 2]","[114, 2, 6, 2]","[115, 2, 4, 2]","[117, 2, 6, 0]","[119, 2, 3, 0]","[120, 2, 1, 0]","[122, 2, 4, 0]","[123, 2, 0, 0]",,
228,"[82, 2, 9, 2]","[83, 2, 8, 0]","[85, 2, 9, 2]","[86, 2, 9, 0]","[87, 2, 8, 2]","[89, 2, 8, 0]","[90, 2, 2, 0]","[92, 2, 5, 0]","[96, 2, 7, 0]","[97, 2, 8, 0]","[98, 2, 7, 2]","[99, 2, 7, 2]","[100, 2, 5, 0]","[103, 2, 7, 0]","[104, 2, 6, 0]","[105, 2, 3, 0]","[106, 2, 2, 2]","[108, 2, 4, 2]","[111, 2, 0, 2]","[114, 2, 6, 2]","[115, 2, 4, 2]","[117, 2, 6, 0]","[119, 2, 3, 2]","[120, 2, 1, 2]","[122, 2, 4, 2]",,,
229,"[82, 2, 9, 2]","[83, 2, 8, 0]","[85, 2, 9, 2]","[86, 2, 9, 0]","[87, 2, 8, 2]","[89, 2, 8, 0]","[90, 2, 2, 0]","[92, 2, 5, 0]","[96, 2, 7, 0]","[97, 2, 8, 0]","[98, 2, 7, 2]","[99, 2, 7, 2]","[100, 2, 5, 0]","[103, 2, 7, 0]","[104, 2, 6, 0]","[105, 2, 3, 0]","[106, 2, 2, 2]","[108, 2, 4, 2]","[111, 2, 0, 0]","[114, 2, 6, 0]","[115, 2, 4, 0]","[117, 2, 6, 0]","[119, 2, 3, 2]","[120, 2, 1, 2]","[122, 2, 4, 2]",,,
230,"[82, 2, 9, 0]","[83, 2, 8, 0]","[85, 2, 9, 2]","[86, 2, 9, 0]","[87, 2, 8, 2]","[89, 2, 8, 0]","[90, 2, 2, 0]","[92, 2, 5, 0]","[96, 2, 7, 0]","[97, 2, 8, 0]","[98, 2, 7, 2]","[99, 2, 7, 2]","[100, 2, 5, 0]","[103, 2, 7, 0]","[104, 2, 6, 0]","[105, 2, 3, 0]","[106, 2, 2, 2]","[108, 2, 4, 2]","[111, 2, 0, 0]","[114, 2, 6, 0]","[115, 2, 4, 0]","[117, 2, 6, 0]","[119, 2, 3, 0]","[120, 2, 1, 0]","[122, 2, 4, 0]","[124, 2, 2, 0]",,
231,"[82, 2, 9, 0]","[83, 2, 8, 0]","[85, 2, 9, 2]","[86, 2, 9, 0]","[87, 2, 8, 2]","[89, 2, 8, 0]","[90, 2, 2, 0]","[92, 2, 5, 0]","[97, 2, 8, 0]","[98, 2, 7, 0]","[99, 2, 7, 0]","[100, 2, 5, 0]","[103, 2, 7, 0]","[104, 2, 6, 0]","[105, 2, 3, 0]","[106, 2, 2, 2]","[108, 2, 4, 2]","[111, 2, 0, 0]","[114, 2, 6, 0]","[115, 2, 4, 0]","[117, 2, 6, 0]","[119, 2, 3, 0]","[120, 2, 1, 0]","[122, 2, 4, 0]","[124, 2, 2, 0]",,,
232,"[82, 2, 9, 0]","[83, 2, 8, 0]","[85, 2, 9, 2]","[86, 2, 9, 0]","[87, 2, 8, 2]","[89, 2, 8, 0]","[90, 2, 2, 0]","[92, 2, 5, 0]","[97, 2, 8, 0]","[98, 2, 7, 0]","[99, 2, 7, 0]","[100, 2, 5, 0]","[103, 2, 7, 0]","[104, 2, 6, 0]","[105, 2, 3, 0]","[106, 2, 2, 2]","[108, 2, 4, 2]","[111, 2, 0, 0]","[114, 2, 6, 0]","[115, 2, 4, 0]","[117, 2, 6, 0]","[119, 2, 3, 0]","[120, 2, 1, 0]","[122, 2, 4, 0]",,,,
233,"[82, 2, 9, 0]","[83, 2, 8, 0]","[85, 2, 9, 2]","[86, 2, 9, 0]","[87, 2, 8, 2]","[89, 2, 8, 0]","[90, 2, 2, 0]","[92, 2, 5, 0]","[97, 2, 8, 0]","[98, 2, 7, 0]","[99, 2, 7, 0]","[100, 2, 5, 0]","[103, 2, 7, 0]","[104, 2, 6, 0]","[105, 2, 3, 0]","[106, 2, 2, 2]","[108, 2, 4, 2]","[111, 2, 0, 0]","[115, 2, 4, 0]","[117, 2, 6, 0]","[119, 2, 3, 0]","[120, 2, 1, 0]","[122, 2, 4, 0]",,,,,
234,"[82, 2, 9, 0]","[83, 2, 8, 0]","[85, 2, 9, 2]","[86, 2, 9, 0]","[87, 2, 8, 2]","[89, 2, 8, 0]","[90, 2, 2, 0]","[92, 2, 5, 0]","[97, 2, 8, 0]","[98, 2, 7, 0]","[100, 2, 5, 0]","[103, 2, 7, 0]","[104, 2, 6, 0]","[105, 2, 3, 0]","[106, 2, 2, 2]","[108, 2, 4, 2]","[111, 2, 0, 0]","[115, 2, 4, 0]","[117, 2, 6, 0]","[119, 2, 3, 0]","[120, 2, 1, 0]","[122, 2, 4, 0]",,,,,,
235,"[82, 2, 9, 0]","[83, 2, 8, 0]","[85, 2, 9, 2]","[86, 2, 9, 0]","[87, 2, 8, 2]","[89, 2, 8, 0]","[92, 2, 5, 0]","[97, 2, 8, 0]","[98, 2, 7, 0]","[100, 2, 5, 0]","[103, 2, 7, 0]","[104, 2, 6, 0]","[105, 2, 3, 0]","[106, 2, 2, 2]","[108, 2, 4, 2]","[111, 2, 0, 0]","[115, 2, 4, 0]","[117, 2, 6, 0]","[119, 2, 3, 0]","[120, 2, 1, 0]","[122, 2, 4, 0]",,,,,,,
236,"[82, 2, 9, 0]","[85, 2, 9, 2]","[86, 2, 9, 0]","[87, 2, 8, 2]","[89, 2, 8, 0]","[92, 2, 5, 0]","[97, 2, 8, 0]","[98, 2, 7, 0]","[100, 2, 5, 0]","[103, 2, 7, 0]","[104, 2, 6, 0]","[105, 2, 3, 0]","[106, 2, 2, 2]","[108, 2, 4, 2]","[111, 2, 0, 0]","[115, 2, 4, 0]","[117, 2, 6, 0]","[119, 2, 3, 0]","[120, 2, 1, 0]","[122, 2, 4, 0]",,,,,,,,
237,"[82, 2, 9, 0]","[85, 2, 9, 2]","[86, 2, 9, 0]","[87, 2, 8, 2]","[89, 2, 8, 0]","[92, 2, 5, 0]","[97, 2, 8, 0]","[98, 2, 7, 0]","[100, 2, 5, 0]","[103, 2, 7, 0]","[104, 2, 6, 0]","[105, 2, 3, 0]","[106, 2, 2, 0]","[108, 2, 4, 1]","[111, 2, 0, 0]","[115, 2, 4, 0]","[117, 2, 6, 0]","[119, 2, 3, 0]","[120, 2, 1, 0]","[122, 2, 4, 0]","[125, 2, 0, 0]",,,,,,,
238,"[82, 2, 9, 2]","[85, 2, 9, 2]","[86, 2, 9, 2]","[87, 2, 8, 2]","[89, 2, 8, 0]","[92, 2, 5, 0]","[97, 2, 8, 0]","[98, 2, 7, 0]","[100, 2, 5, 0]","[103, 2, 7, 0]","[104, 2, 6, 0]","[105, 2, 3, 0]","[106, 2, 2, 0]","[108, 2, 4, 0]","[111, 2, 0, 0]","[115, 2, 4, 0]","[117, 2, 6, 0]","[119, 2, 3, 0]","[120, 2, 1, 0]","[122, 2, 4, 0]",,,,,,,,
239,"[82, 2, 9, 0]","[85, 2, 9, 2]","[86, 2, 9, 1]","[87, 2, 8, 2]","[89, 2, 8, 0]","[92, 2, 5, 0]","[97, 2, 8, 0]","[98, 2, 7, 0]","[100, 2, 5, 0]","[103, 2, 7, 0]","[104, 2, 6, 0]","[105, 2, 3, 0]","[106, 2, 2, 0]","[108, 2, 4, 0]","[111, 2, 0, 0]","[115, 2, 4, 0]","[117, 2, 6, 0]","[119, 2, 3, 0]","[120, 2, 1, 0]","[122, 2, 4, 0]","[126, 2, 1, 0]",,,,,,,
240,"[82, 2, 9, 0]","[85, 2, 9, 0]","[86, 2, 9, 0]","[87, 2, 8, 2]","[89, 2, 8, 0]","[92, 2, 5, 0]","[97, 2, 8, 0]","[98, 2, 7, 0]","[100, 2, 5, 0]","[103, 2, 7, 0]","[104, 2, 6, 0]","[105, 2, 3, 0]","[106, 2, 2, 0]","[108, 2, 4, 0]","[111, 2, 0, 0]","[115, 2, 4, 0]","[117, 2, 6, 0]","[120, 2, 1, 0]","[122, 2, 4, 0]","[126, 2, 1, 0]",,,,,,,,
241,"[82, 2, 9, 0]","[85, 2, 9, 0]","[86, 2, 9, 0]","[87, 2, 8, 2]","[89, 2, 8, 0]","[92, 2, 5, 0]","[97, 2, 8, 0]","[98, 2, 7, 0]","[100, 2, 5, 0]","[103, 2, 7, 0]","[104, 2, 6, 0]","[105, 2, 3, 0]","[106, 2, 2, 0]","[108, 2, 4, 0]","[111, 2, 0, 0]","[115, 2, 4, 0]","[117, 2, 6, 0]","[120, 2, 1, 0]","[122, 2, 4, 0]",,,,,,,,,
242,"[82, 2, 9, 0]","[85, 2, 9, 0]","[86, 2, 9, 0]","[87, 2, 8, 2]","[89, 2, 8, 0]","[92, 2, 5, 0]","[97, 2, 8, 0]","[98, 2, 7, 0]","[100, 2, 5, 0]","[103, 2, 7, 0]","[104, 2, 6, 0]","[105, 2, 3, 0]","[106, 2, 2, 0]","[108, 2, 4, 0]","[111, 2, 0, 0]","[115, 2, 4, 0]","[117, 2, 6, 0]","[120, 2, 1, 0]",,,,,,,,,,
243,"[82, 2, 9, 0]","[85, 2, 9, 0]","[86, 2, 9, 0]","[87, 2, 8, 2]","[89, 2, 8, 0]","[92, 2, 5, 0]","[97, 2, 8, 0]","[98, 2, 7, 0]","[100, 2, 5, 0]","[103, 2, 7, 0]","[104, 2, 6, 0]","[105, 2, 3, 0]","[106, 2, 2, 0]","[108, 2, 4, 0]","[111, 2, 0, 0]","[115, 2, 4, 0]","[117, 2, 6, 0]",,,,,,,,,,,
244,"[82, 2, 9, 0]","[85, 2, 9, 0]","[86, 2, 9, 2]","[87, 2, 8, 2]","[89, 2, 8, 2]","[92, 2, 5, 2]","[97, 2, 8, 2]","[98, 2, 7, 0]","[100, 2, 5, 0]","[103, 2, 7, 0]","[104, 2, 6, 0]","[105, 2, 3, 0]","[106, 2, 2, 0]","[108, 2, 4, 0]","[111, 2, 0, 0]","[115, 2, 4, 0]",,,,,,,,,,,,
245,"[82, 2, 9, 0]","[85, 2, 9, 0]","[86, 2, 9, 2]","[87, 2, 8, 2]","[89, 2, 8, 2]","[92, 2, 5, 2]","[97, 2, 8, 2]","[98, 2, 7, 0]","[100, 2, 5, 0]","[103, 2, 7, 0]","[104, 2, 6, 0]","[105, 2, 3, 0]","[106, 2, 2, 0]","[108, 2, 4, 0]","[111, 2, 0, 0]","[115, 2, 4, 0]","[127, 2, 9, 0]",,,,,,,,,,,
246,"[82, 2, 9, 0]","[85, 2, 9, 0]","[86, 2, 9, 2]","[87, 2, 8, 2]","[89, 2, 8, 2]","[92, 2, 5, 2]","[97, 2, 8, 2]","[98, 2, 7, 0]","[100, 2, 5, 0]","[103, 2, 7, 0]","[104, 2, 6, 0]","[105, 2, 3, 0]","[106, 2, 2, 0]","[108, 2, 4, 0]","[111, 2, 0, 0]","[115, 2, 4, 0]","[127, 2, 9, 0]",,,,,,,,,,,
247,"[82, 2, 9, 0]","[85, 2, 9, 0]","[86, 2, 9, 0]","[87, 2, 8, 2]","[89, 2, 8, 0]","[92, 2, 5, 0]","[97, 2, 8, 0]","[98, 2, 7, 0]","[100, 2, 5, 0]","[103, 2, 7, 0]","[104, 2, 6, 0]","[105, 2, 3, 0]","[106, 2, 2, 0]","[108, 2, 4, 0]","[111, 2, 0, 0]","[115, 2, 4, 0]","[127, 2, 9, 0]",,,,,,,,,,,
248,"[82, 2, 9, 0]","[85, 2, 9, 0]","[86, 2, 9, 0]","[87, 2, 8, 2]","[89, 2, 8, 0]","[92, 2, 5, 0]","[97, 2, 8, 0]","[98, 2, 7, 2]","[100, 2, 5, 0]","[103, 2, 7, 0]","[104, 2, 6, 0]","[105, 2, 3, 0]","[106, 2, 2, 0]","[108, 2, 4, 0]","[111, 2, 0, 0]","[115, 2, 4, 0]",,,,,,,,,,,,
249,"[82, 2, 9, 0]","[85, 2, 9, 0]","[87, 2, 8, 2]","[89, 2, 8, 0]","[92, 2, 5, 0]","[97, 2, 8, 0]","[98, 2, 7, 2]","[100, 2, 5, 0]","[103, 2, 7, 0]","[104, 2, 6, 0]","[105, 2, 3, 0]","[106, 2, 2, 0]","[108, 2, 4, 0]","[111, 2, 0, 0]","[115, 2, 4, 0]",,,,,,,,,,,,,
250,"[82, 2, 9, 0]","[85, 2, 9, 0]","[87, 2, 8, 2]","[89, 2, 8, 0]","[92, 2, 5, 0]","[97, 2, 8, 0]","[98, 2, 7, 2]","[100, 2, 5, 0]","[103, 2, 7, 0]","[104, 2, 6, 0]","[105, 2, 3, 0]","[106, 2, 2, 0]","[108, 2, 4, 0]","[111, 2, 0, 0]","[115, 2, 4, 0]","[128, 2, 0, 0]",,,,,,,,,,,,
251,"[82, 2, 9, 0]","[85, 2, 9, 0]","[89, 2, 8, 0]","[92, 2, 5, 0]","[97, 2, 8, 0]","[98, 2, 7, 2]","[100, 2, 5, 0]","[103, 2, 7, 0]","[104, 2, 6, 0]","[105, 2, 3, 0]","[106, 2, 2, 0]","[108, 2, 4, 0]","[111, 2, 0, 0]","[115, 2, 4, 0]","[128, 2, 0, 0]",,,,,,,,,,,,,
252,"[82, 2, 9, 0]","[85, 2, 9, 0]","[89, 2, 8, 0]","[92, 2, 5, 0]","[97, 2, 8, 0]","[98, 2, 7, 2]","[100, 2, 5, 0]","[103, 2, 7, 2]","[104, 2, 6, 0]","[105, 2, 3, 0]","[106, 2, 2, 0]","[111, 2, 0, 0]","[115, 2, 4, 0]","[128, 2, 0, 0]",,,,,,,,,,,,,,
253,"[82, 2, 9, 0]","[85, 2, 9, 0]","[89, 2, 8, 0]","[92, 2, 5, 0]","[97, 2, 8, 0]","[98, 2, 7, 2]","[100, 2, 5, 0]","[103, 2, 7, 2]","[104, 2, 6, 0]","[105, 2, 3, 0]","[106, 2, 2, 0]","[111, 2, 0, 0]","[115, 2, 4, 0]","[128, 2, 0, 0]","[129, 2, 2, 0]",,,,,,,,,,,,,
254,"[82, 2, 9, 0]","[85, 2, 9, 0]","[89, 2, 8, 0]","[92, 2, 5, 0]","[97, 2, 8, 0]","[98, 2, 7, 2]","[100, 2, 5, 0]","[103, 2, 7, 2]","[104, 2, 6, 2]","[105, 2, 3, 0]","[106, 2, 2, 0]","[111, 2, 0, 0]","[115, 2, 4, 0]","[128, 2, 0, 0]",,,,,,,,,,,,,,
255,"[82, 2, 9, 0]","[85, 2, 9, 0]","[89, 2, 8, 0]","[92, 2, 5, 0]","[97, 2, 8, 0]","[98, 2, 7, 2]","[100, 2, 5, 0]","[103, 2, 7, 2]","[104, 2, 6, 2]","[105, 2, 3, 0]","[106, 2, 2, 0]","[111, 2, 0, 0]","[115, 2, 4, 0]","[128, 2, 0, 0]",,,,,,,,,,,,,,
256,"[82, 2, 9, 0]","[85, 2, 9, 0]","[89, 2, 8, 0]","[92, 2, 5, 0]","[97, 2, 8, 0]","[98, 2, 7, 2]","[100, 2, 5, 0]","[103, 2, 7, 2]","[104, 2, 6, 2]","[105, 2, 3, 0]","[106, 2, 2, 0]","[111, 2, 0, 0]","[115, 2, 4, 0]","[128, 2, 0, 0]",,,,,,,,,,,,,,
257,"[82, 2, 9, 0]","[85, 2, 9, 0]","[89, 2, 8, 0]","[92, 2, 5, 0]","[97, 2, 8, 0]","[98, 2, 7, 2]","[100, 2, 5, 0]","[103, 2, 7, 2]","[104, 2, 6, 2]","[105, 2, 3, 2]","[106, 2, 2, 2]","[111, 2, 0, 2]","[115, 2, 4, 2]",,,,,,,,,,,,,,,
258,"[82, 2, 9, 0]","[85, 2, 9, 0]","[89, 2, 8, 0]","[92, 2, 5, 0]","[97, 2, 8, 0]","[98, 2, 7, 2]","[100, 2, 5, 0]","[103, 2, 7, 2]","[104, 2, 6, 2]","[105, 2, 3, 2]","[106, 2, 2, 2]","[111, 2, 0, 2]","[115, 2, 4, 2]","[130, 2, 4, 0]",,,,,,,,,,,,,,
259,"[82, 2, 9, 2]","[85, 2, 9, 2]","[89, 2, 8, 2]","[92, 2, 5, 2]","[97, 2, 8, 0]","[98, 2, 7, 2]","[100, 2, 5, 0]","[103, 2, 7, 2]","[104, 2, 6, 2]","[105, 2, 3, 2]","[106, 2, 2, 2]","[111, 2, 0, 2]","[115, 2, 4, 2]",,,,,,,,,,,,,,,
260,"[82, 2, 9, 2]","[85, 2, 9, 2]","[89, 2, 8, 2]","[92, 2, 5, 2]","[97, 2, 8, 0]","[98, 2, 7, 2]","[100, 2, 5, 0]","[103, 2, 7, 2]","[104, 2, 6, 2]","[105, 2, 3, 2]","[106, 2, 2, 2]","[111, 2, 0, 2]","[115, 2, 4, 2]","[131, 2, 0, 0]",,,,,,,,,,,,,,
261,"[82, 2, 9, 2]","[85, 2, 9, 2]","[89, 2, 8, 2]","[92, 2, 5, 2]","[97, 2, 8, 2]","[98, 2, 7, 2]","[100, 2, 5, 2]","[103, 2, 7, 2]","[104, 2, 6, 2]","[105, 2, 3, 2]","[106, 2, 2, 2]","[115, 2, 4, 2]","[131, 2, 0, 2]",,,,,,,,,,,,,,,
262,"[82, 2, 9, 2]","[85, 2, 9, 2]","[89, 2, 8, 2]","[92, 2, 5, 2]","[97, 2, 8, 0]","[98, 2, 7, 2]","[100, 2, 5, 0]","[103, 2, 7, 2]","[104, 2, 6, 2]","[105, 2, 3, 2]","[106, 2, 2, 2]","[115, 2, 4, 2]","[131, 2, 0, 0]",,,,,,,,,,,,,,,
263,"[82, 2, 9, 2]","[85, 2, 9, 2]","[89, 2, 8, 2]","[92, 2, 5, 2]","[97, 2, 8, 2]","[98, 2, 7, 2]","[100, 2, 5, 2]","[103, 2, 7, 2]","[104, 2, 6, 2]","[105, 2, 3, 2]","[106, 2, 2, 2]","[115, 2, 4, 2]","[131, 2, 0, 0]","[132, 2, 2, 0]",,,,,,,,,,,,,,
264,"[82, 2, 9, 2]","[85, 2, 9, 2]","[89, 2, 8, 2]","[92, 2, 5, 2]","[97, 2, 8, 2]","[98, 2, 7, 2]","[100, 2, 5, 2]","[103, 2, 7, 2]","[104, 2, 6, 2]","[105, 2, 3, 2]","[106, 2, 2, 2]","[115, 2, 4, 2]","[131, 2, 0, 0]","[132, 2, 2, 0]",,,,,,,,,,,,,,
265,"[82, 2, 9, 2]","[85, 2, 9, 2]","[89, 2, 8, 2]","[92, 2, 5, 2]","[97, 2, 8, 2]","[98, 2, 7, 2]","[100, 2, 5, 0]","[103, 2, 7, 2]","[104, 2, 6, 2]","[105, 2, 3, 2]","[106, 2, 2, 2]","[115, 2, 4, 2]","[131, 2, 0, 0]","[132, 2, 2, 0]","[133, 2, 1, 0]",,,,,,,,,,,,,
266,"[82, 2, 9, 2]","[85, 2, 9, 2]","[89, 2, 8, 2]","[92, 2, 5, 2]","[97, 2, 8, 2]","[98, 2, 7, 2]","[100, 2, 5, 0]","[103, 2, 7, 2]","[104, 2, 6, 2]","[105, 2, 3, 2]","[106, 2, 2, 2]","[115, 2, 4, 2]","[131, 2, 0, 0]","[132, 2, 2, 0]","[133, 2, 1, 0]",,,,,,,,,,,,,
267,"[82, 2, 9, 2]","[85, 2, 9, 2]","[89, 2, 8, 2]","[92, 2, 5, 2]","[97, 2, 8, 2]","[98, 2, 7, 2]","[100, 2, 5, 2]","[103, 2, 7, 2]","[104, 2, 6, 2]","[105, 2, 3, 0]","[106, 2, 2, 0]","[115, 2, 4, 0]","[131, 2, 0, 2]","[132, 2, 2, 2]",,,,,,,,,,,,,,
268,"[82, 2, 9, 2]","[85, 2, 9, 2]","[89, 2, 8, 2]","[92, 2, 5, 2]","[97, 2, 8, 2]","[98, 2, 7, 2]","[100, 2, 5, 0]","[103, 2, 7, 2]","[104, 2, 6, 2]","[105, 2, 3, 0]","[106, 2, 2, 2]","[115, 2, 4, 0]","[131, 2, 0, 0]","[132, 2, 2, 0]","[134, 2, 1, 0]",,,,,,,,,,,,,
269,"[82, 2, 9, 2]","[85, 2, 9, 2]","[89, 2, 8, 2]","[92, 2, 5, 2]","[97, 2, 8, 2]","[98, 2, 7, 2]","[100, 2, 5, 0]","[103, 2, 7, 2]","[104, 2, 6, 2]","[105, 2, 3, 2]","[106, 2, 2, 1]","[115, 2, 4, 2]","[131, 2, 0, 0]","[132, 2, 2, 0]",,,,,,,,,,,,,,
270,"[82, 2, 9, 2]","[85, 2, 9, 2]","[89, 2, 8, 2]","[92, 2, 5, 2]","[97, 2, 8, 2]","[98, 2, 7, 2]","[100, 2, 5, 0]","[103, 2, 7, 2]","[104, 2, 6, 2]","[105, 2, 3, 2]","[106, 2, 2, 0]","[115, 2, 4, 2]","[131, 2, 0, 0]","[132, 2, 2, 0]",,,,,,,,,,,,,,
271,"[82, 2, 9, 2]","[85, 2, 9, 2]","[89, 2, 8, 2]","[92, 2, 5, 2]","[97, 2, 8, 2]","[98, 2, 7, 0]","[100, 2, 5, 0]","[103, 2, 7, 2]","[104, 2, 6, 2]","[105, 2, 3, 2]","[106, 2, 2, 0]","[115, 2, 4, 2]","[131, 2, 0, 0]","[132, 2, 2, 0]",,,,,,,,,,,,,,
272,"[82, 2, 9, 0]","[85, 2, 9, 0]","[89, 2, 8, 0]","[92, 2, 5, 1]","[97, 2, 8, 2]","[98, 2, 7, 0]","[100, 2, 5, 0]","[103, 2, 7, 2]","[104, 2, 6, 2]","[105, 2, 3, 2]","[106, 2, 2, 0]","[115, 2, 4, 2]","[131, 2, 0, 0]","[132, 2, 2, 0]","[135, 2, 3, 0]",,,,,,,,,,,,,
273,"[82, 2, 9, 0]","[85, 2, 9, 0]","[89, 2, 8, 0]","[92, 2, 5, 0]","[97, 2, 8, 2]","[98, 2, 7, 0]","[100, 2, 5, 0]","[103, 2, 7, 2]","[104, 2, 6, 2]","[105, 2, 3, 2]","[106, 2, 2, 0]","[115, 2, 4, 2]","[131, 2, 0, 0]","[132, 2, 2, 0]","[135, 2, 3, 0]","[136, 2, 9, 0]",,,,,,,,,,,,
